customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
402,Customer 402,customer402@example.com,AU,2023-05-03,Basic,3649.12
403,Customer 403,customer403@example.com,DE,2019-11-28,Basic,8777.30
404,Customer 404,customer404@example.com,UK,2021-04-18,Premium,4760.73
405,Customer 405,customer405@example.com,CA,2020-11-25,Basic,8102.60
406,Customer 406,customer406@example.com,AU,2020-01-20,Basic,9005.95
407,Customer 407,customer407@example.com,CA,2019-01-01,Premium,3617.31
408,Customer 408,customer408@example.com,CA,2021-06-11,Standard,7902.10
409,Customer 409,customer409@example.com,DE,2022-03-03,Standard,5897.15
410,Customer 410,customer410@example.com,FR,2019-04-28,Standard,631.40
411,Customer 411,customer411@example.com,CA,2024-07-18,Basic,9448.58
412,Customer 412,customer412@example.com,US,2023-04-19,Premium,5054.73
413,Customer 413,customer413@example.com,AU,2022-04-13,Basic,3053.72
414,Customer 414,customer414@example.com,US,2019-09-10,Premium,9924.24
415,Customer 415,customer415@example.com,DE,2022-08-04,Basic,8939.17
416,Customer 416,customer416@example.com,FR,2019-08-10,Standard,8637.70
417,Customer 417,customer417@example.com,UK,2018-11-28,Standard,3393.03
418,Customer 418,customer418@example.com,UK,2021-07-07,Basic,674.33
419,Customer 419,customer419@example.com,FR,2021-01-25,Premium,7635.81
420,Customer 420,customer420@example.com,UK,2024-06-18,Premium,4946.81
421,Customer 421,customer421@example.com,AU,2018-12-27,Premium,6183.35
422,Customer 422,customer422@example.com,CA,2022-10-25,Standard,4347.35
423,Customer 423,customer423@example.com,FR,2022-04-20,Premium,473.48
424,Customer 424,customer424@example.com,UK,2022-03-09,Premium,8930.86
425,Customer 425,customer425@example.com,AU,2023-12-16,Premium,277.37
426,Customer 426,customer426@example.com,US,2020-10-16,Premium,6965.89
427,Customer 427,customer427@example.com,DE,2021-07-02,Premium,1116.81
428,Customer 428,customer428@example.com,IN,2024-08-08,Standard,1753.50
429,Customer 429,customer429@example.com,AU,2018-07-07,Standard,9489.79
430,Customer 430,customer430@example.com,FR,2023-11-02,Basic,5288.76
431,Customer 431,customer431@example.com,FR,2019-07-03,Standard,9961.78
432,Customer 432,customer432@example.com,FR,2022-01-11,Premium,1732.35
433,Customer 433,customer433@example.com,AU,2022-07-11,Premium,2361.34
434,Customer 434,customer434@example.com,CA,2019-06-22,Premium,7367.36
435,Customer 435,customer435@example.com,IN,2023-08-29,Premium,1319.30
436,Customer 436,customer436@example.com,CA,2018-06-03,Standard,8777.79
437,Customer 437,customer437@example.com,DE,2023-12-31,Basic,581.01
438,Customer 438,customer438@example.com,US,2019-03-19,Basic,8377.59
439,Customer 439,customer439@example.com,US,2019-04-20,Standard,4498.71
440,Customer 440,customer440@example.com,US,2024-02-20,Standard,4796.52
441,Customer 441,customer441@example.com,UK,2020-04-21,Basic,6888.83
442,Customer 442,customer442@example.com,US,2021-05-18,Standard,6650.48
443,Customer 443,customer443@example.com,CA,2023-11-02,Standard,6265.70
444,Customer 444,customer444@example.com,CA,2019-07-16,Standard,8323.46
445,Customer 445,customer445@example.com,US,2023-09-27,Basic,6215.21
446,Customer 446,customer446@example.com,DE,2019-04-12,Premium,5027.62
447,Customer 447,customer447@example.com,IN,2020-03-29,Standard,8331.84
448,Customer 448,customer448@example.com,UK,2022-01-06,Basic,4156.59
449,Customer 449,customer449@example.com,UK,2018-06-11,Basic,5013.91
450,Customer 450,customer450@example.com,UK,2023-05-23,Standard,2421.60
451,Customer 451,customer451@example.com,US,2018-12-31,Premium,8368.80
452,Customer 452,customer452@example.com,CA,2023-07-17,Premium,9499.52
453,Customer 453,customer453@example.com,AU,2023-09-27,Premium,7263.28
454,Customer 454,customer454@example.com,US,2020-11-14,Basic,2388.49
455,Customer 455,customer455@example.com,DE,2020-12-17,Standard,595.79
456,Customer 456,customer456@example.com,AU,2019-12-17,Premium,8537.26
457,Customer 457,customer457@example.com,DE,2021-07-04,Standard,7411.55
458,Customer 458,customer458@example.com,US,2018-07-07,Premium,8534.79
459,Customer 459,customer459@example.com,CA,2019-11-30,Standard,3639.52
460,Customer 460,customer460@example.com,FR,2024-12-21,Standard,8796.91
461,Customer 461,customer461@example.com,US,2022-03-07,Standard,1910.41
462,Customer 462,customer462@example.com,FR,2022-06-28,Standard,2791.15
463,Customer 463,customer463@example.com,FR,2023-05-13,Standard,6523.58
464,Customer 464,customer464@example.com,AU,2019-11-15,Premium,1411.86
465,Customer 465,customer465@example.com,CA,2018-08-29,Premium,1126.76
466,Customer 466,customer466@example.com,IN,2023-06-01,Basic,6816.09
467,Customer 467,customer467@example.com,UK,2024-11-08,Standard,7813.73
468,Customer 468,customer468@example.com,IN,2018-04-29,Basic,8811.51
469,Customer 469,customer469@example.com,CA,2019-06-20,Standard,9211.94
470,Customer 470,customer470@example.com,US,2022-08-12,Standard,555.13
471,Customer 471,customer471@example.com,DE,2021-07-11,Premium,7075.22
472,Customer 472,customer472@example.com,CA,2023-11-20,Basic,5808.83
473,Customer 473,customer473@example.com,IN,2020-07-06,Basic,8744.12
474,Customer 474,customer474@example.com,IN,2023-11-13,Basic,7035.74
475,Customer 475,customer475@example.com,US,2022-11-08,Basic,7293.85
476,Customer 476,customer476@example.com,FR,2021-11-17,Basic,6795.33
477,Customer 477,customer477@example.com,FR,2019-09-01,Basic,8931.41
478,Customer 478,customer478@example.com,IN,2018-08-12,Premium,6469.65
479,Customer 479,customer479@example.com,UK,2023-09-02,Standard,8533.52
480,Customer 480,customer480@example.com,AU,2019-11-09,Premium,7539.16
481,Customer 481,customer481@example.com,DE,2020-09-13,Standard,9704.44
482,Customer 482,customer482@example.com,US,2023-09-08,Premium,5549.91
483,Customer 483,customer483@example.com,FR,2022-07-10,Premium,880.42
484,Customer 484,customer484@example.com,FR,2024-06-05,Standard,971.40
485,Customer 485,customer485@example.com,FR,2023-01-06,Standard,1275.20
486,Customer 486,customer486@example.com,FR,2018-03-14,Premium,4094.05
487,Customer 487,customer487@example.com,US,2024-04-01,Basic,101.68
488,Customer 488,customer488@example.com,US,2024-10-10,Basic,6411.63
489,Customer 489,customer489@example.com,IN,2024-04-22,Premium,6580.50
490,Customer 490,customer490@example.com,FR,2021-10-28,Standard,8270.58
491,Customer 491,customer491@example.com,AU,2020-07-02,Standard,3386.53
492,Customer 492,customer492@example.com,AU,2024-12-13,Basic,4784.02
493,Customer 493,customer493@example.com,CA,2022-01-28,Basic,4580.07
494,Customer 494,customer494@example.com,US,2020-06-27,Premium,3479.44
495,Customer 495,customer495@example.com,AU,2021-04-10,Basic,5267.65
496,Customer 496,customer496@example.com,CA,2019-03-12,Premium,8979.08
497,Customer 497,customer497@example.com,FR,2019-07-30,Basic,7450.86
498,Customer 498,customer498@example.com,FR,2019-03-15,Standard,6147.43
499,Customer 499,customer499@example.com,UK,2019-05-10,Standard,2234.34
500,Customer 500,customer500@example.com,AU,2020-02-20,Basic,3445.54
501,Customer 501,customer501@example.com,AU,2022-08-25,Premium,9273.60
502,Customer 502,customer502@example.com,AU,2024-08-08,Premium,7744.24
503,Customer 503,customer503@example.com,FR,2023-02-17,Basic,5934.23
504,Customer 504,customer504@example.com,IN,2019-07-06,Standard,142.94
505,Customer 505,customer505@example.com,CA,2018-07-18,Basic,9359.55
506,Customer 506,customer506@example.com,AU,2024-07-24,Standard,9251.27
507,Customer 507,customer507@example.com,AU,2019-12-27,Basic,5827.69
508,Customer 508,customer508@example.com,CA,2019-06-10,Premium,3935.32
509,Customer 509,customer509@example.com,IN,2024-10-18,Standard,5090.69
510,Customer 510,customer510@example.com,FR,2022-09-11,Basic,9167.51
511,Customer 511,customer511@example.com,AU,2020-10-13,Standard,4038.91
512,Customer 512,customer512@example.com,DE,2021-04-19,Standard,8067.49
513,Customer 513,customer513@example.com,UK,2022-08-18,Basic,7030.14
514,Customer 514,customer514@example.com,CA,2023-09-30,Standard,8446.44
515,Customer 515,customer515@example.com,IN,2021-07-09,Basic,7394.50
516,Customer 516,customer516@example.com,IN,2020-06-09,Premium,2176.16
517,Customer 517,customer517@example.com,CA,2021-04-05,Basic,3518.41
518,Customer 518,customer518@example.com,CA,2019-06-28,Basic,6535.86
519,Customer 519,customer519@example.com,UK,2023-08-26,Basic,6973.69
520,Customer 520,customer520@example.com,DE,2019-04-18,Standard,5666.57
521,Customer 521,customer521@example.com,IN,2024-05-26,Basic,7130.22
522,Customer 522,customer522@example.com,CA,2023-12-27,Standard,8787.02
523,Customer 523,customer523@example.com,FR,2018-02-22,Basic,1154.06
524,Customer 524,customer524@example.com,FR,2019-08-19,Premium,6735.52
525,Customer 525,customer525@example.com,UK,2020-12-29,Premium,9836.97
526,Customer 526,customer526@example.com,CA,2020-10-23,Premium,8409.88
527,Customer 527,customer527@example.com,CA,2021-04-23,Premium,7560.58
528,Customer 528,customer528@example.com,US,2022-01-09,Standard,1114.55
529,Customer 529,customer529@example.com,AU,2024-04-20,Premium,7449.89
530,Customer 530,customer530@example.com,IN,2022-05-12,Premium,5158.13
531,Customer 531,customer531@example.com,AU,2021-03-24,Basic,6678.49
532,Customer 532,customer532@example.com,FR,2022-05-07,Standard,9571.35
533,Customer 533,customer533@example.com,CA,2021-07-04,Basic,632.64
534,Customer 534,customer534@example.com,CA,2020-10-26,Premium,6243.56
535,Customer 535,customer535@example.com,AU,2022-12-20,Premium,9123.72
536,Customer 536,customer536@example.com,CA,2022-02-15,Basic,5511.49
537,Customer 537,customer537@example.com,IN,2020-03-15,Basic,9646.47
538,Customer 538,customer538@example.com,DE,2023-01-13,Premium,9836.19
539,Customer 539,customer539@example.com,US,2020-02-05,Premium,7377.29
540,Customer 540,customer540@example.com,US,2022-03-26,Premium,4342.23
541,Customer 541,customer541@example.com,IN,2020-12-18,Premium,1693.20
542,Customer 542,customer542@example.com,AU,2020-11-10,Premium,3372.57
543,Customer 543,customer543@example.com,CA,2019-09-27,Premium,1621.66
544,Customer 544,customer544@example.com,DE,2024-09-10,Premium,7759.24
545,Customer 545,customer545@example.com,CA,2024-11-26,Basic,3081.43
546,Customer 546,customer546@example.com,AU,2024-06-03,Basic,3645.05
547,Customer 547,customer547@example.com,AU,2021-07-25,Basic,2277.62
548,Customer 548,customer548@example.com,UK,2023-11-03,Premium,7883.96
549,Customer 549,customer549@example.com,UK,2022-08-31,Basic,5416.66
550,Customer 550,customer550@example.com,US,2021-12-02,Premium,8845.63
551,Customer 551,customer551@example.com,CA,2021-09-21,Standard,3671.90
552,Customer 552,customer552@example.com,UK,2024-12-07,Basic,4801.09
553,Customer 553,customer553@example.com,IN,2018-02-06,Premium,6722.49
554,Customer 554,customer554@example.com,FR,2020-09-11,Basic,6175.64
555,Customer 555,customer555@example.com,IN,2020-09-25,Premium,6857.26
556,Customer 556,customer556@example.com,DE,2022-04-12,Premium,3920.17
557,Customer 557,customer557@example.com,IN,2021-03-04,Premium,9122.23
558,Customer 558,customer558@example.com,AU,2022-03-16,Basic,8047.89
559,Customer 559,customer559@example.com,FR,2023-06-17,Premium,3034.70
560,Customer 560,customer560@example.com,CA,2020-02-28,Standard,5187.56
561,Customer 561,customer561@example.com,US,2019-11-17,Basic,5378.74
562,Customer 562,customer562@example.com,CA,2018-09-26,Premium,6736.32
563,Customer 563,customer563@example.com,AU,2020-05-23,Basic,4299.67
564,Customer 564,customer564@example.com,US,2020-04-22,Basic,8304.61
565,Customer 565,customer565@example.com,CA,2022-11-18,Basic,8185.87
566,Customer 566,customer566@example.com,US,2019-09-22,Premium,4646.33
567,Customer 567,customer567@example.com,DE,2018-06-05,Premium,825.16
568,Customer 568,customer568@example.com,UK,2020-10-28,Basic,797.38
569,Customer 569,customer569@example.com,AU,2020-07-21,Standard,4135.56
570,Customer 570,customer570@example.com,FR,2022-07-15,Standard,3232.40
571,Customer 571,customer571@example.com,FR,2019-04-30,Basic,158.40
572,Customer 572,customer572@example.com,CA,2024-12-07,Premium,7584.01
573,Customer 573,customer573@example.com,IN,2018-07-06,Basic,8497.69
574,Customer 574,customer574@example.com,DE,2023-08-22,Premium,2969.38
575,Customer 575,customer575@example.com,CA,2021-05-19,Basic,956.40
576,Customer 576,customer576@example.com,AU,2022-11-28,Standard,4011.62
577,Customer 577,customer577@example.com,CA,2018-05-07,Standard,1647.60
578,Customer 578,customer578@example.com,UK,2019-07-13,Basic,3970.83
579,Customer 579,customer579@example.com,AU,2024-02-14,Standard,9605.33
580,Customer 580,customer580@example.com,UK,2021-05-05,Basic,8881.08
581,Customer 581,customer581@example.com,AU,2022-03-09,Premium,5579.89
582,Customer 582,customer582@example.com,IN,2019-08-03,Premium,513.55
583,Customer 583,customer583@example.com,IN,2024-09-09,Standard,5417.81
584,Customer 584,customer584@example.com,US,2021-06-02,Premium,7508.14
585,Customer 585,customer585@example.com,CA,2021-11-09,Premium,4185.28
586,Customer 586,customer586@example.com,CA,2023-10-01,Premium,1693.45
587,Customer 587,customer587@example.com,UK,2024-12-01,Standard,2023.83
588,Customer 588,customer588@example.com,UK,2024-05-12,Premium,8528.74
589,Customer 589,customer589@example.com,IN,2023-03-05,Basic,5541.68
590,Customer 590,customer590@example.com,DE,2018-10-03,Standard,1072.20
591,Customer 591,customer591@example.com,CA,2024-07-06,Standard,9520.25
592,Customer 592,customer592@example.com,DE,2019-06-10,Basic,6589.18
593,Customer 593,customer593@example.com,US,2021-03-13,Basic,791.11
594,Customer 594,customer594@example.com,UK,2021-07-25,Standard,4561.40
595,Customer 595,customer595@example.com,IN,2021-06-06,Basic,5883.28
596,Customer 596,customer596@example.com,IN,2024-05-10,Standard,8096.23
597,Customer 597,customer597@example.com,FR,2019-11-22,Premium,3200.83
598,Customer 598,customer598@example.com,AU,2020-06-26,Basic,7424.18
599,Customer 599,customer599@example.com,FR,2021-02-07,Standard,1429.63
600,Customer 600,customer600@example.com,CA,2021-09-20,Standard,4682.20
601,Customer 601,customer601@example.com,DE,2021-06-05,Standard,5561.55
602,Customer 602,customer602@example.com,UK,2024-10-20,Premium,8433.75
603,Customer 603,customer603@example.com,AU,2019-07-28,Basic,2044.68
604,Customer 604,customer604@example.com,CA,2018-11-10,Basic,846.46
605,Customer 605,customer605@example.com,US,2023-09-09,Basic,408.82
606,Customer 606,customer606@example.com,IN,2024-06-29,Standard,7715.08
607,Customer 607,customer607@example.com,UK,2018-05-31,Basic,2680.10
608,Customer 608,customer608@example.com,IN,2023-04-18,Basic,7774.45
609,Customer 609,customer609@example.com,DE,2022-05-27,Premium,8925.23
610,Customer 610,customer610@example.com,IN,2021-04-06,Premium,4700.54
611,Customer 611,customer611@example.com,IN,2019-01-06,Standard,3702.27
612,Customer 612,customer612@example.com,US,2020-09-05,Basic,6873.20
613,Customer 613,customer613@example.com,AU,2023-10-07,Premium,4517.58
614,Customer 614,customer614@example.com,UK,2024-05-08,Basic,6628.19
615,Customer 615,customer615@example.com,UK,2023-06-04,Standard,500.16
616,Customer 616,customer616@example.com,AU,2023-06-21,Premium,722.33
617,Customer 617,customer617@example.com,DE,2020-08-16,Premium,6719.00
618,Customer 618,customer618@example.com,IN,2022-01-19,Standard,4749.77
619,Customer 619,customer619@example.com,FR,2018-07-10,Premium,9807.84
620,Customer 620,customer620@example.com,DE,2019-02-27,Basic,9687.57
621,Customer 621,customer621@example.com,CA,2021-01-25,Basic,2706.83
622,Customer 622,customer622@example.com,IN,2024-05-24,Premium,3828.93
623,Customer 623,customer623@example.com,FR,2022-02-05,Basic,6568.03
624,Customer 624,customer624@example.com,AU,2018-11-15,Basic,2590.71
625,Customer 625,customer625@example.com,UK,2023-10-17,Standard,3593.69
626,Customer 626,customer626@example.com,AU,2021-11-14,Standard,7947.31
627,Customer 627,customer627@example.com,IN,2018-01-28,Basic,8832.14
628,Customer 628,customer628@example.com,FR,2019-11-10,Premium,863.17
629,Customer 629,customer629@example.com,CA,2021-02-24,Premium,1587.38
630,Customer 630,customer630@example.com,UK,2022-01-23,Basic,7201.30
631,Customer 631,customer631@example.com,US,2020-08-01,Standard,8130.61
632,Customer 632,customer632@example.com,CA,2019-04-10,Standard,6784.77
633,Customer 633,customer633@example.com,FR,2020-05-13,Basic,1696.34
